Date,Wind speed m/s
6/15/2024 17:22:14,3.6
6/15/2024 17:22:15,4.8
6/15/2024 17:22:15,2.4
6/15/2024 17:22:16,2.4
6/15/2024 17:22:16,4.8
6/15/2024 17:22:17,4.8
6/15/2024 17:22:17,4.8
6/15/2024 17:22:18,4.8
6/15/2024 17:22:18,2.4
6/15/2024 17:22:19,4.8
6/15/2024 17:22:19,4.8
6/15/2024 17:22:20,4.8
6/15/2024 17:22:20,1.2
6/15/2024 17:22:21,4.8
6/15/2024 17:22:21,4.8
6/15/2024 17:22:22,2.4
6/15/2024 17:22:22,3.6
6/15/2024 17:22:23,2.4
6/15/2024 17:22:23,4.8
6/15/2024 17:22:24,2.4
6/15/2024 17:22:24,2.4
6/15/2024 17:22:25,4.8
6/15/2024 17:22:25,2.4
6/15/2024 17:22:26,4.8
6/15/2024 17:22:26,1.2
6/15/2024 17:22:27,2.4
6/15/2024 17:22:27,2.4
6/15/2024 17:22:28,2.4
6/15/2024 17:22:28,1.2
6/15/2024 17:22:29,4.8
6/15/2024 17:22:29,2.4
6/15/2024 17:22:30,2.4
6/15/2024 17:22:30,2.4
6/15/2024 17:22:31,2.4
6/15/2024 17:22:31,2.4
6/15/2024 17:22:32,2.4
6/15/2024 17:22:32,2.4
6/15/2024 17:22:33,0
6/15/2024 17:22:33,2.4
6/15/2024 17:22:34,2.4
6/15/2024 17:22:34,2.4
6/15/2024 17:22:35,1.2
6/15/2024 17:22:35,0
6/15/2024 17:22:36,2.4
6/15/2024 17:22:37,2.4
6/15/2024 17:22:37,0
6/15/2024 17:22:38,2.4
6/15/2024 17:22:38,0
6/15/2024 17:22:39,2.4
6/15/2024 17:22:39,0
6/15/2024 17:22:40,1.2
6/15/2024 17:22:40,2.4
6/15/2024 17:22:41,1.2
6/15/2024 17:22:41,0
6/15/2024 17:22:42,2.4
6/15/2024 17:22:42,2.4
6/15/2024 17:22:43,2.4
6/15/2024 17:22:43,2.4
6/15/2024 17:22:44,2.4
6/15/2024 17:22:44,2.4
6/15/2024 17:22:45,4.8
6/15/2024 17:22:45,2.4
6/15/2024 17:22:46,3.6
6/15/2024 17:22:46,3.6
6/15/2024 17:22:47,3.6
6/15/2024 17:22:47,4.8
6/15/2024 17:22:48,6
6/15/2024 17:22:48,3.6
6/15/2024 17:22:49,3.6
6/15/2024 17:22:49,6
6/15/2024 17:22:50,4.8
6/15/2024 17:22:50,6
6/15/2024 17:22:51,3.6
6/15/2024 17:22:51,7.2
6/15/2024 17:22:52,3.6
6/15/2024 17:22:52,4.8
6/15/2024 17:22:53,7.2
6/15/2024 17:22:53,4.8
6/15/2024 17:22:54,4.8
6/15/2024 17:22:54,4.8
6/15/2024 17:22:55,3.6
6/15/2024 17:22:55,4.8
6/15/2024 17:22:56,4.8
6/15/2024 17:22:56,1.2
6/15/2024 17:22:57,2.4
6/15/2024 17:22:57,4.8
6/15/2024 17:22:58,2.4
6/15/2024 17:22:58,2.4
6/15/2024 17:22:59,2.4
6/15/2024 17:22:59,3.6
6/15/2024 17:23:00,2.4
6/15/2024 17:23:00,2.4
6/15/2024 17:23:01,2.4
6/15/2024 17:23:01,3.6
6/15/2024 17:23:02,3.6
6/15/2024 17:23:02,2.4
6/15/2024 17:23:03,4.8
6/15/2024 17:23:03,3.6
6/15/2024 17:23:04,4.8
6/15/2024 17:23:04,7.2
6/15/2024 17:23:05,3.6
6/15/2024 17:23:05,4.8
6/15/2024 17:23:06,3.6
6/15/2024 17:23:06,3.6
6/15/2024 17:23:07,6
6/15/2024 17:23:07,2.4
6/15/2024 17:23:08,1.2
6/15/2024 17:23:08,2.4
6/15/2024 17:23:09,2.4
6/15/2024 17:23:09,2.4
6/15/2024 17:23:10,2.4
6/15/2024 17:23:10,1.2
6/15/2024 17:23:11,4.8
6/15/2024 17:23:11,3.6
6/15/2024 17:23:12,3.6
6/15/2024 17:23:12,3.6
6/15/2024 17:23:13,4.8
6/15/2024 17:23:13,2.4
6/15/2024 17:23:14,3.6
6/15/2024 17:23:14,1.2
6/15/2024 17:23:15,3.6
6/15/2024 17:23:15,2.4
6/15/2024 17:23:16,3.6
6/15/2024 17:23:16,1.2
6/15/2024 17:23:17,3.6
6/15/2024 17:23:17,2.4
6/15/2024 17:23:18,1.2
6/15/2024 17:23:18,3.6
6/15/2024 17:23:19,2.4
6/15/2024 17:23:19,1.2
6/15/2024 17:23:20,2.4
6/15/2024 17:23:20,1.2
6/15/2024 17:23:21,3.6
6/15/2024 17:23:21,2.4
6/15/2024 17:23:22,1.2
6/15/2024 17:23:22,3.6
6/15/2024 17:23:23,3.6
6/15/2024 17:23:23,2.4
6/15/2024 17:23:24,3.6
6/15/2024 17:23:24,4.8
6/15/2024 17:23:25,4.8
6/15/2024 17:23:25,4.8
6/15/2024 17:23:26,6
6/15/2024 17:23:26,3.6
6/15/2024 17:23:27,4.8
6/15/2024 17:23:27,3.6
6/15/2024 17:23:28,3.6
6/15/2024 17:23:28,6
6/15/2024 17:23:29,3.6
6/15/2024 17:23:29,4.8
6/15/2024 17:23:30,3.6
6/15/2024 17:23:30,3.6
6/15/2024 17:23:31,6
6/15/2024 17:23:31,3.6
6/15/2024 17:23:32,4.8
6/15/2024 17:23:32,3.6
6/15/2024 17:23:33,3.6
6/15/2024 17:23:33,3.6
6/15/2024 17:23:34,4.8
6/15/2024 17:23:34,2.4
6/15/2024 17:23:35,4.8
6/15/2024 17:23:35,3.6
6/15/2024 17:23:36,2.4
6/15/2024 17:23:36,3.6
6/15/2024 17:23:37,3.6
6/15/2024 17:23:37,2.4
6/15/2024 17:23:38,3.6
6/15/2024 17:23:38,3.6
6/15/2024 17:23:39,2.4
6/15/2024 17:23:39,2.4
6/15/2024 17:23:40,6
6/15/2024 17:23:40,3.6
6/15/2024 17:23:41,3.6
6/15/2024 17:23:41,3.6
6/15/2024 17:23:42,3.6
6/15/2024 17:23:42,3.6
6/15/2024 17:23:43,1.2
6/15/2024 17:23:43,6
6/15/2024 17:23:44,3.6
6/15/2024 17:23:44,6
6/15/2024 17:23:45,4.8
6/15/2024 17:23:45,7.2
6/15/2024 17:23:46,7.2
6/15/2024 17:23:46,6
6/15/2024 17:23:47,4.8
6/15/2024 17:23:47,7.2
6/15/2024 17:23:48,4.8
6/15/2024 17:23:48,4.8
6/15/2024 17:23:49,4.8
6/15/2024 17:23:49,4.8
6/15/2024 17:23:50,4.8
6/15/2024 17:23:50,4.8
6/15/2024 17:23:51,4.8
6/15/2024 17:23:51,4.8
6/15/2024 17:23:52,4.8
6/15/2024 17:23:52,3.6
6/15/2024 17:23:53,2.4
6/15/2024 17:23:53,2.4
6/15/2024 17:23:54,4.8
6/15/2024 17:23:54,2.4
6/15/2024 17:23:55,1.2
6/15/2024 17:23:55,2.4
6/15/2024 17:23:56,2.4
6/15/2024 17:23:56,2.4
6/15/2024 17:23:57,3.6
6/15/2024 17:23:57,2.4
6/15/2024 17:23:58,1.2
6/15/2024 17:23:58,2.4
6/15/2024 17:23:59,2.4
6/15/2024 17:23:59,2.4
6/15/2024 17:24:00,4.8
6/15/2024 17:24:00,2.4
6/15/2024 17:24:01,3.6
6/15/2024 17:24:01,4.8
6/15/2024 17:24:02,4.8
6/15/2024 17:24:02,6
6/15/2024 17:24:03,4.8
6/15/2024 17:24:03,3.6
6/15/2024 17:24:04,3.6
6/15/2024 17:24:04,2.4
6/15/2024 17:24:05,4.8
6/15/2024 17:24:05,4.8
6/15/2024 17:24:06,4.8
6/15/2024 17:24:06,2.4
6/15/2024 17:24:07,4.8
6/15/2024 17:24:07,3.6
6/15/2024 17:24:08,2.4
6/15/2024 17:24:08,4.8
6/15/2024 17:24:09,4.8
6/15/2024 17:24:09,4.8
6/15/2024 17:24:10,4.8
6/15/2024 17:24:10,2.4
6/15/2024 17:24:11,4.8
6/15/2024 17:24:11,4.8
6/15/2024 17:24:12,4.8
6/15/2024 17:24:12,4.8
6/15/2024 17:24:13,6
6/15/2024 17:24:13,2.4
6/15/2024 17:24:14,4.8
6/15/2024 17:24:14,4.8
6/15/2024 17:24:15,4.8
6/15/2024 17:24:15,4.8
6/15/2024 17:24:16,3.6
6/15/2024 17:24:16,4.8
6/15/2024 17:24:17,4.8
6/15/2024 17:24:17,4.8
6/15/2024 17:24:18,4.8
6/15/2024 17:24:18,3.6
6/15/2024 17:24:19,4.8
6/15/2024 17:24:19,4.8
6/15/2024 17:24:20,4.8
6/15/2024 17:24:20,4.8
6/15/2024 17:24:21,4.8
6/15/2024 17:24:21,4.8
6/15/2024 17:24:22,2.4
6/15/2024 17:24:22,4.8
6/15/2024 17:24:23,4.8
6/15/2024 17:24:23,4.8
6/15/2024 17:24:24,4.8
6/15/2024 17:24:24,4.8
6/15/2024 17:24:25,4.8
6/15/2024 17:24:25,4.8
6/15/2024 17:24:26,4.8
6/15/2024 17:24:26,2.4
6/15/2024 17:24:27,3.6
6/15/2024 17:24:27,2.4
6/15/2024 17:24:28,3.6
6/15/2024 17:24:28,1.2
6/15/2024 17:24:29,2.4
6/15/2024 17:24:29,2.4
6/15/2024 17:24:30,3.6
6/15/2024 17:24:30,0
6/15/2024 17:24:31,2.4
6/15/2024 17:24:31,2.4
6/15/2024 17:24:32,2.4
6/15/2024 17:24:32,2.4
6/15/2024 17:24:33,2.4
6/15/2024 17:24:33,2.4
6/15/2024 17:24:34,2.4
6/15/2024 17:24:34,2.4
6/15/2024 17:24:35,2.4
6/15/2024 17:24:35,2.4
6/15/2024 17:24:36,2.4
6/15/2024 17:24:36,0
6/15/2024 17:24:37,1.2
6/15/2024 17:24:37,2.4
6/15/2024 17:24:38,2.4
6/15/2024 17:24:38,2.4
6/15/2024 17:24:39,2.4
6/15/2024 17:24:39,2.4
6/15/2024 17:24:40,2.4
6/15/2024 17:24:40,0
6/15/2024 17:24:41,2.4
6/15/2024 17:24:41,2.4
6/15/2024 17:24:42,2.4
6/15/2024 17:24:42,2.4
6/15/2024 17:24:43,2.4
6/15/2024 17:24:43,2.4
6/15/2024 17:24:44,2.4
6/15/2024 17:24:44,2.4
6/15/2024 17:24:45,2.4
6/15/2024 17:24:45,2.4
6/15/2024 17:24:46,4.8
6/15/2024 17:24:46,2.4
6/15/2024 17:24:47,4.8
6/15/2024 17:24:47,4.8
6/15/2024 17:24:48,4.8
6/15/2024 17:24:49,7.2
6/15/2024 17:24:49,3.6
6/15/2024 17:24:50,6
6/15/2024 17:24:50,4.8
6/15/2024 17:24:51,7.2
6/15/2024 17:24:51,4.8
6/15/2024 17:24:52,3.6
6/15/2024 17:24:52,3.6
6/15/2024 17:24:53,4.8
6/15/2024 17:24:53,4.8
6/15/2024 17:24:54,4.8
6/15/2024 17:24:54,7.2
6/15/2024 17:24:55,4.8
6/15/2024 17:24:55,4.8
6/15/2024 17:24:56,3.6
6/15/2024 17:24:56,3.6
6/15/2024 17:24:57,4.8
6/15/2024 17:24:57,4.8
6/15/2024 17:24:58,4.8
6/15/2024 17:24:58,6
6/15/2024 17:24:59,3.6
6/15/2024 17:24:59,6
6/15/2024 17:25:00,4.8
6/15/2024 17:25:00,6
6/15/2024 17:25:01,4.8
6/15/2024 17:25:01,7.2
6/15/2024 17:25:02,7.2
6/15/2024 17:25:02,4.8
6/15/2024 17:25:03,6
6/15/2024 17:25:03,4.8
6/15/2024 17:25:04,3.6
6/15/2024 17:25:04,4.8
6/15/2024 17:25:05,3.6
6/15/2024 17:25:05,4.8
6/15/2024 17:25:06,3.6
6/15/2024 17:25:06,3.6
6/15/2024 17:25:07,3.6
6/15/2024 17:25:07,6
6/15/2024 17:25:08,4.8
6/15/2024 17:25:08,4.8
6/15/2024 17:25:09,3.6
6/15/2024 17:25:09,3.6
6/15/2024 17:25:10,3.6
6/15/2024 17:25:10,3.6
6/15/2024 17:25:11,3.6
6/15/2024 17:25:11,4.8
6/15/2024 17:25:12,2.4
6/15/2024 17:25:12,4.8
6/15/2024 17:25:13,4.8
6/15/2024 17:25:13,2.4
6/15/2024 17:25:14,3.6
6/15/2024 17:25:14,2.4
6/15/2024 17:25:15,4.8
6/15/2024 17:25:15,2.4
6/15/2024 17:25:16,2.4
6/15/2024 17:25:16,4.8
6/15/2024 17:25:17,2.4
6/15/2024 17:25:17,2.4
6/15/2024 17:25:18,4.8
6/15/2024 17:25:18,2.4
6/15/2024 17:25:19,4.8
6/15/2024 17:25:19,2.4
6/15/2024 17:25:20,4.8
6/15/2024 17:25:20,2.4
6/15/2024 17:25:21,2.4
6/15/2024 17:25:21,2.4
6/15/2024 17:25:22,4.8
6/15/2024 17:25:22,2.4
6/15/2024 17:25:23,3.6
6/15/2024 17:25:23,3.6
6/15/2024 17:25:24,3.6
6/15/2024 17:25:24,3.6
6/15/2024 17:25:25,3.6
6/15/2024 17:25:25,3.6
6/15/2024 17:25:26,3.6
6/15/2024 17:25:26,2.4
6/15/2024 17:25:27,2.4
6/15/2024 17:25:27,4.8
6/15/2024 17:25:28,2.4
6/15/2024 17:25:28,4.8
6/15/2024 17:25:29,2.4
6/15/2024 17:25:29,4.8
6/15/2024 17:25:30,2.4
6/15/2024 17:25:30,2.4
6/15/2024 17:25:31,2.4
6/15/2024 17:25:31,4.8
6/15/2024 17:25:32,2.4
6/15/2024 17:25:32,2.4
6/15/2024 17:25:33,2.4
6/15/2024 17:25:33,1.2
6/15/2024 17:25:34,2.4
6/15/2024 17:25:34,2.4
6/15/2024 17:25:35,2.4
6/15/2024 17:25:35,2.4
6/15/2024 17:25:36,2.4
6/15/2024 17:25:36,2.4
6/15/2024 17:25:37,2.4
6/15/2024 17:25:37,2.4
6/15/2024 17:25:38,2.4
6/15/2024 17:25:38,1.2
6/15/2024 17:25:39,4.8
6/15/2024 17:25:39,2.4
6/15/2024 17:25:40,2.4
6/15/2024 17:25:40,2.4
6/15/2024 17:25:41,2.4
6/15/2024 17:25:41,4.8
6/15/2024 17:25:42,2.4
6/15/2024 17:25:42,2.4
6/15/2024 17:25:43,2.4
6/15/2024 17:25:43,1.2
6/15/2024 17:25:44,2.4
6/15/2024 17:25:44,2.4
6/15/2024 17:25:45,1.2
6/15/2024 17:25:45,1.2
6/15/2024 17:25:46,2.4
6/15/2024 17:25:46,1.2
6/15/2024 17:25:47,2.4
6/15/2024 17:25:47,1.2
6/15/2024 17:25:48,1.2
6/15/2024 17:25:48,2.4
6/15/2024 17:25:49,1.2
6/15/2024 17:25:49,3.6
6/15/2024 17:25:50,2.4
6/15/2024 17:25:50,3.6
6/15/2024 17:25:51,1.2
6/15/2024 17:25:51,2.4
6/15/2024 17:25:52,6
6/15/2024 17:25:52,1.2
6/15/2024 17:25:53,4.8
6/15/2024 17:25:53,2.4
6/15/2024 17:25:54,2.4
6/15/2024 17:25:54,4.8
6/15/2024 17:25:55,2.4
6/15/2024 17:25:55,4.8
6/15/2024 17:25:56,1.2
6/15/2024 17:25:56,2.4
6/15/2024 17:25:57,2.4
6/15/2024 17:25:57,1.2
6/15/2024 17:25:58,1.2
6/15/2024 17:25:58,4.8
6/15/2024 17:25:59,2.4
6/15/2024 17:25:59,1.2
6/15/2024 17:26:00,2.4
6/15/2024 17:26:00,2.4
6/15/2024 17:26:01,2.4
6/15/2024 17:26:01,1.2
6/15/2024 17:26:02,2.4
6/15/2024 17:26:02,1.2
6/15/2024 17:26:03,2.4
6/15/2024 17:26:03,1.2
6/15/2024 17:26:04,1.2
6/15/2024 17:26:04,1.2
6/15/2024 17:26:05,2.4
6/15/2024 17:26:05,1.2
6/15/2024 17:26:06,2.4
6/15/2024 17:26:06,0
6/15/2024 17:26:07,2.4
6/15/2024 17:26:07,2.4
6/15/2024 17:26:08,2.4
6/15/2024 17:26:08,0
6/15/2024 17:26:09,2.4
6/15/2024 17:26:09,2.4
6/15/2024 17:26:10,0
6/15/2024 17:26:10,2.4
6/15/2024 17:26:11,2.4
6/15/2024 17:26:11,0
6/15/2024 17:26:12,2.4
6/15/2024 17:26:12,0
6/15/2024 17:26:13,2.4
6/15/2024 17:26:13,0
6/15/2024 17:26:14,0
6/15/2024 17:26:14,2.4
6/15/2024 17:26:15,0
6/15/2024 17:26:15,2.4
6/15/2024 17:26:16,0
6/15/2024 17:26:16,0
6/15/2024 17:26:17,2.4
6/15/2024 17:26:17,0
6/15/2024 17:26:18,0
6/15/2024 17:26:18,2.4
6/15/2024 17:26:19,2.4
6/15/2024 17:26:19,2.4
6/15/2024 17:26:20,1.2
6/15/2024 17:26:20,2.4
6/15/2024 17:26:21,2.4
6/15/2024 17:26:21,1.2
6/15/2024 17:26:22,1.2
6/15/2024 17:26:22,1.2
6/15/2024 17:26:23,1.2
6/15/2024 17:26:23,3.6
6/15/2024 17:26:24,2.4
6/15/2024 17:26:24,2.4
6/15/2024 17:26:25,1.2
6/15/2024 17:26:25,2.4
6/15/2024 17:26:26,2.4
6/15/2024 17:26:26,2.4
6/15/2024 17:26:27,2.4
6/15/2024 17:26:27,4.8
6/15/2024 17:26:28,2.4
6/15/2024 17:26:28,2.4
6/15/2024 17:26:29,3.6
6/15/2024 17:26:29,2.4
6/15/2024 17:26:30,2.4
6/15/2024 17:26:30,3.6
6/15/2024 17:26:31,2.4
6/15/2024 17:26:31,3.6
6/15/2024 17:26:32,3.6
6/15/2024 17:26:32,4.8
6/15/2024 17:26:33,3.6
6/15/2024 17:26:33,2.4
6/15/2024 17:26:34,3.6
6/15/2024 17:26:34,3.6
6/15/2024 17:26:35,2.4
6/15/2024 17:26:35,3.6
6/15/2024 17:26:36,3.6
6/15/2024 17:26:36,2.4
6/15/2024 17:26:37,3.6
6/15/2024 17:26:37,3.6
6/15/2024 17:26:38,3.6
6/15/2024 17:26:38,3.6
6/15/2024 17:26:39,3.6
6/15/2024 17:26:39,3.6
6/15/2024 17:26:40,3.6
6/15/2024 17:26:40,1.2
6/15/2024 17:26:41,3.6
6/15/2024 17:26:41,3.6
6/15/2024 17:26:42,1.2
6/15/2024 17:26:42,3.6
6/15/2024 17:26:43,3.6
6/15/2024 17:26:43,3.6
6/15/2024 17:26:44,3.6
6/15/2024 17:26:44,3.6
6/15/2024 17:26:45,6
6/15/2024 17:26:45,3.6
6/15/2024 17:26:46,3.6
6/15/2024 17:26:46,4.8
6/15/2024 17:26:47,3.6
6/15/2024 17:26:47,6
6/15/2024 17:26:48,3.6
6/15/2024 17:26:48,3.6
6/15/2024 17:26:49,3.6
6/15/2024 17:26:49,3.6
6/15/2024 17:26:50,3.6
6/15/2024 17:26:50,2.4
6/15/2024 17:26:51,4.8
6/15/2024 17:26:51,2.4
6/15/2024 17:26:52,4.8
6/15/2024 17:26:52,2.4
6/15/2024 17:26:53,2.4
6/15/2024 17:26:53,4.8
6/15/2024 17:26:54,2.4
6/15/2024 17:26:54,4.8
6/15/2024 17:26:55,2.4
6/15/2024 17:26:55,4.8
6/15/2024 17:26:56,2.4
6/15/2024 17:26:56,4.8
6/15/2024 17:26:57,3.6
6/15/2024 17:26:57,3.6
6/15/2024 17:26:58,3.6
6/15/2024 17:26:58,3.6
6/15/2024 17:26:59,6
6/15/2024 17:26:59,2.4
6/15/2024 17:27:00,4.8
6/15/2024 17:27:00,3.6
6/15/2024 17:27:01,3.6
6/15/2024 17:27:02,6
6/15/2024 17:27:02,4.8
6/15/2024 17:27:03,6
6/15/2024 17:27:03,3.6
6/15/2024 17:27:04,4.8
6/15/2024 17:27:04,3.6
6/15/2024 17:27:05,3.6
6/15/2024 17:27:05,6
6/15/2024 17:27:06,3.6
6/15/2024 17:27:06,6
6/15/2024 17:27:07,3.6
6/15/2024 17:27:07,4.8
6/15/2024 17:27:08,3.6
6/15/2024 17:27:08,3.6
6/15/2024 17:27:09,3.6
6/15/2024 17:27:09,3.6
6/15/2024 17:27:10,2.4
6/15/2024 17:27:10,3.6
6/15/2024 17:27:11,3.6
6/15/2024 17:27:11,2.4
6/15/2024 17:27:12,3.6
6/15/2024 17:27:12,2.4
6/15/2024 17:27:13,1.2
6/15/2024 17:27:13,3.6
6/15/2024 17:27:14,2.4
6/15/2024 17:27:14,2.4
6/15/2024 17:27:15,2.4
6/15/2024 17:27:15,2.4
6/15/2024 17:27:16,2.4
6/15/2024 17:27:16,2.4
6/15/2024 17:27:17,2.4
6/15/2024 17:27:17,2.4
6/15/2024 17:27:18,4.8
6/15/2024 17:27:18,2.4
6/15/2024 17:27:19,1.2
6/15/2024 17:27:19,2.4
6/15/2024 17:27:20,3.6
6/15/2024 17:27:20,2.4
6/15/2024 17:27:21,2.4
6/15/2024 17:27:21,2.4
6/15/2024 17:27:22,2.4
6/15/2024 17:27:22,2.4
6/15/2024 17:27:23,3.6
6/15/2024 17:27:23,2.4
6/15/2024 17:27:24,1.2
6/15/2024 17:27:24,2.4
6/15/2024 17:27:25,1.2
6/15/2024 17:27:25,2.4
6/15/2024 17:27:26,1.2
6/15/2024 17:27:26,0
6/15/2024 17:27:27,2.4
6/15/2024 17:27:27,1.2
6/15/2024 17:27:28,2.4
6/15/2024 17:27:28,2.4
6/15/2024 17:27:29,2.4
6/15/2024 17:27:29,0
6/15/2024 17:27:30,2.4
6/15/2024 17:27:30,2.4
6/15/2024 17:27:31,2.4
6/15/2024 17:27:31,0
6/15/2024 17:27:32,2.4
6/15/2024 17:27:32,2.4
6/15/2024 17:27:33,0
6/15/2024 17:27:33,2.4
6/15/2024 17:27:34,2.4
6/15/2024 17:27:34,0
6/15/2024 17:27:35,2.4
6/15/2024 17:27:35,2.4
6/15/2024 17:27:36,0
6/15/2024 17:27:36,2.4
6/15/2024 17:27:37,2.4
6/15/2024 17:27:37,0
6/15/2024 17:27:38,2.4
6/15/2024 17:27:38,1.2
6/15/2024 17:27:39,2.4
6/15/2024 17:27:39,2.4
6/15/2024 17:27:40,2.4
6/15/2024 17:27:40,1.2
6/15/2024 17:27:41,2.4
6/15/2024 17:27:41,0
6/15/2024 17:27:42,2.4
6/15/2024 17:27:42,2.4
6/15/2024 17:27:43,1.2
6/15/2024 17:27:43,2.4
6/15/2024 17:27:44,2.4
6/15/2024 17:27:44,2.4
6/15/2024 17:27:45,0
6/15/2024 17:27:45,2.4
6/15/2024 17:27:46,2.4
6/15/2024 17:27:46,2.4
6/15/2024 17:27:47,2.4
6/15/2024 17:27:47,1.2
6/15/2024 17:27:48,2.4
6/15/2024 17:27:48,0
6/15/2024 17:27:49,2.4
6/15/2024 17:27:49,2.4
6/15/2024 17:27:50,2.4
6/15/2024 17:27:50,2.4
6/15/2024 17:27:51,4.8
6/15/2024 17:27:51,2.4
6/15/2024 17:27:52,2.4
6/15/2024 17:27:52,2.4
6/15/2024 17:27:53,4.8
6/15/2024 17:27:53,2.4
6/15/2024 17:27:54,2.4
6/15/2024 17:27:54,1.2
6/15/2024 17:27:55,2.4
6/15/2024 17:27:55,1.2
6/15/2024 17:27:56,4.8
6/15/2024 17:27:56,2.4
6/15/2024 17:27:57,2.4
6/15/2024 17:27:57,4.8
6/15/2024 17:27:58,2.4
6/15/2024 17:27:58,2.4
6/15/2024 17:27:59,2.4
6/15/2024 17:27:59,4.8
6/15/2024 17:28:00,2.4
6/15/2024 17:28:00,3.6
6/15/2024 17:28:01,1.2
6/15/2024 17:28:01,2.4
6/15/2024 17:28:02,3.6
6/15/2024 17:28:02,1.2
6/15/2024 17:28:03,3.6
6/15/2024 17:28:03,1.2
6/15/2024 17:28:04,3.6
6/15/2024 17:28:04,1.2
6/15/2024 17:28:05,4.8
6/15/2024 17:28:05,2.4
6/15/2024 17:28:06,2.4
6/15/2024 17:28:06,4.8
6/15/2024 17:28:07,2.4
6/15/2024 17:28:07,2.4
6/15/2024 17:28:08,4.8
6/15/2024 17:28:08,2.4
6/15/2024 17:28:09,2.4
6/15/2024 17:28:09,1.2
6/15/2024 17:28:10,4.8
6/15/2024 17:28:10,2.4
6/15/2024 17:28:11,3.6
6/15/2024 17:28:11,2.4
6/15/2024 17:28:12,2.4
6/15/2024 17:28:12,1.2
6/15/2024 17:28:13,2.4
6/15/2024 17:28:13,1.2
6/15/2024 17:28:14,3.6
6/15/2024 17:28:14,2.4
6/15/2024 17:28:15,2.4
6/15/2024 17:28:15,2.4
6/15/2024 17:28:16,2.4
6/15/2024 17:28:16,2.4
6/15/2024 17:28:17,2.4
6/15/2024 17:28:17,2.4
6/15/2024 17:28:18,1.2
6/15/2024 17:28:18,2.4
6/15/2024 17:28:19,2.4
6/15/2024 17:28:19,0
6/15/2024 17:28:20,2.4
6/15/2024 17:28:20,1.2
6/15/2024 17:28:21,2.4
6/15/2024 17:28:21,2.4
6/15/2024 17:28:22,2.4
6/15/2024 17:28:22,2.4
6/15/2024 17:28:23,4.8
6/15/2024 17:28:23,2.4
6/15/2024 17:28:24,2.4
6/15/2024 17:28:24,2.4
6/15/2024 17:28:25,3.6
6/15/2024 17:28:25,2.4
6/15/2024 17:28:26,2.4
6/15/2024 17:28:26,2.4
6/15/2024 17:28:27,2.4
6/15/2024 17:28:27,2.4
6/15/2024 17:28:28,2.4
6/15/2024 17:28:28,2.4
6/15/2024 17:28:29,4.8
6/15/2024 17:28:29,4.8
6/15/2024 17:28:30,2.4
6/15/2024 17:28:30,4.8
6/15/2024 17:28:31,2.4
6/15/2024 17:28:31,3.6
6/15/2024 17:28:32,1.2
6/15/2024 17:28:32,4.8
6/15/2024 17:28:33,1.2
6/15/2024 17:28:33,1.2
6/15/2024 17:28:34,3.6
6/15/2024 17:28:34,2.4
6/15/2024 17:28:35,2.4
6/15/2024 17:28:35,2.4
6/15/2024 17:28:36,2.4
6/15/2024 17:28:36,2.4
6/15/2024 17:28:37,2.4
6/15/2024 17:28:37,2.4
6/15/2024 17:28:38,2.4
6/15/2024 17:28:38,2.4
6/15/2024 17:28:39,2.4
6/15/2024 17:28:39,2.4
6/15/2024 17:28:40,2.4
6/15/2024 17:28:40,0
6/15/2024 17:28:41,2.4
6/15/2024 17:28:41,2.4
6/15/2024 17:28:42,2.4
6/15/2024 17:28:42,0
6/15/2024 17:28:43,2.4
6/15/2024 17:28:43,0
6/15/2024 17:28:44,1.2
6/15/2024 17:28:44,0
6/15/2024 17:28:45,2.4
6/15/2024 17:28:45,2.4
6/15/2024 17:28:46,0
6/15/2024 17:28:46,2.4
6/15/2024 17:28:47,0
6/15/2024 17:28:47,2.4
6/15/2024 17:28:48,0
6/15/2024 17:28:48,2.4
6/15/2024 17:28:49,0
6/15/2024 17:28:49,2.4
6/15/2024 17:28:50,0
6/15/2024 17:28:50,2.4
6/15/2024 17:28:51,2.4
6/15/2024 17:28:51,0
6/15/2024 17:28:52,2.4
6/15/2024 17:28:52,2.4
6/15/2024 17:28:53,2.4
6/15/2024 17:28:53,3.6
6/15/2024 17:28:54,1.2
6/15/2024 17:28:54,4.8
6/15/2024 17:28:55,2.4
6/15/2024 17:28:55,4.8
6/15/2024 17:28:56,2.4
6/15/2024 17:28:56,3.6
6/15/2024 17:28:57,2.4
6/15/2024 17:28:57,2.4
6/15/2024 17:28:58,4.8
6/15/2024 17:28:58,2.4
6/15/2024 17:28:59,2.4
6/15/2024 17:28:59,2.4
6/15/2024 17:29:00,3.6
6/15/2024 17:29:00,1.2
6/15/2024 17:29:01,4.8
6/15/2024 17:29:01,2.4
6/15/2024 17:29:02,1.2
6/15/2024 17:29:02,4.8
6/15/2024 17:29:03,2.4
6/15/2024 17:29:03,1.2
6/15/2024 17:29:04,2.4
6/15/2024 17:29:04,2.4
6/15/2024 17:29:05,2.4
6/15/2024 17:29:05,1.2
6/15/2024 17:29:06,2.4
6/15/2024 17:29:06,2.4
6/15/2024 17:29:07,0
6/15/2024 17:29:07,2.4
6/15/2024 17:29:08,2.4
6/15/2024 17:29:08,2.4
6/15/2024 17:29:09,1.2
6/15/2024 17:29:09,2.4
6/15/2024 17:29:10,2.4
6/15/2024 17:29:10,2.4
6/15/2024 17:29:11,2.4
