duration1,duration2,temperature,Humidity,Direction,Velocity
577,559,27.6,62.7,345,16.35
599,560,27.6,62.7,345,16.35
576,557,27.6,62.5,345,16.35
576,563,27.6,62.5,345,16.35
576,566,27.6,62.6,345,16.35
593,565,27.6,62.6,345,16.35
567,563,27.6,62.7,345,16.35
567,565,27.6,62.7,345,16.35
570,565,27.5,62.4,345,16.35
570,559,27.5,62.4,345,16.35
571,560,27.6,62.5,345,16.35
596,560,27.6,62.5,345,16.35
571,556,27.6,62.7,345,16.35
576,559,27.6,62.7,345,16.35
577,556,27.6,62.7,345,16.35
576,560,27.6,62.7,345,16.35
603,560,27.6,62.6,345,16.35
576,565,27.6,62.6,345,16.35
574,566,27.6,62.6,345,16.35
570,566,27.6,62.6,345,16.35
570,566,27.6,62.5,345,16.35
570,563,27.6,62.5,345,16.35
568,565,27.6,62.5,345,16.35
570,557,27.6,62.5,345,16.35
571,559,27.6,62.6,345,16.35
570,560,27.6,62.6,345,16.35
594,560,27.6,62.7,345,16.35
576,559,27.6,62.7,345,16.35
600,557,27.6,62.9,345,16.35
576,559,27.6,62.9,345,16.35
600,556,27.6,62.7,345,16.35
576,563,27.6,62.7,345,16.35
577,566,27.5,62.7,345,16.35
576,563,27.5,62.7,345,16.35
577,562,27.6,62.6,345,16.35
570,566,27.6,62.6,345,16.35
570,565,27.7,62.7,345,16.35
570,563,27.7,62.7,345,16.35
570,565,27.6,62.8,345,16.35
570,566,27.6,62.8,345,16.35
571,566,27.6,62.8,345,16.35
570,559,27.6,62.8,345,16.35
571,556,27.6,62.5,345,16.35
570,559,27.6,62.5,345,16.35
594,560,27.7,62.8,345,16.35
576,559,27.7,62.8,345,16.35
576,559,27.6,62.7,345,16.35
576,559,27.6,62.7,345,16.35
577,557,27.6,62.9,345,16.35
576,563,27.6,62.9,345,16.35
577,566,27.7,62.6,345,16.35
570,566,27.7,62.6,345,16.35
571,563,27.6,62.7,345,16.35
596,566,27.6,62.7,345,16.35
570,566,27.6,62.7,345,16.35
570,565,27.6,62.7,345,16.35
571,565,27.6,62.8,345,16.35
570,560,27.6,62.8,345,16.35
568,557,27.6,62.8,345,16.35
570,560,27.6,62.8,345,16.35
571,560,27.6,62.5,345,16.35
576,556,27.6,62.5,345,16.35
600,560,27.6,62.7,345,16.35
599,556,27.6,62.7,345,16.35
576,559,27.6,62.6,345,16.35
576,566,27.6,62.6,345,16.35
576,566,27.6,62.8,345,16.35
570,562,27.6,62.8,345,16.35
570,565,27.6,62.8,345,16.35
570,566,27.6,62.8,345,16.35
571,566,27.6,62.7,345,16.35
570,563,27.6,62.7,345,16.35
570,561,27.6,62.6,345,16.35
570,556,27.6,62.6,345,16.35
570,557,27.7,62.8,345,16.35
570,556,27.7,62.8,345,16.35
570,559,27.6,62.9,345,16.35
603,560,27.6,62.9,345,16.35
600,560,27.6,62.6,345,16.35
602,556,27.6,62.6,345,16.35
577,557,27.6,62.7,345,16.35
576,569,27.6,62.7,345,16.35
576,563,27.6,62.7,345,16.35
576,565,27.6,62.7,345,16.35
577,562,27.6,62.9,345,16.35
593,566,27.6,62.9,345,16.35
570,563,27.7,62.7,345,16.35
570,563,27.7,62.7,345,16.35
571,563,27.7,62.7,345,16.35
570,566,27.7,62.7,345,16.35
571,566,27.7,62.7,345,16.35
570,566,27.7,62.7,345,16.35
571,566,27.6,62.8,345,16.35
570,566,27.6,62.8,345,16.35
571,565,27.6,63.1,345,16.35
596,566,27.6,63.1,345,16.35
567,563,27.7,62.9,345,16.35
570,566,27.7,62.9,345,16.35
570,563,27.6,62.8,345,16.35
570,556,27.6,62.8,345,16.35
570,559,27.7,62.9,345,16.35
570,560,27.7,62.9,345,16.35
571,557,27.6,62.9,345,16.35
596,559,27.6,62.9,345,16.35
571,557,27.6,62.9,345,16.35
576,559,27.6,62.9,345,16.35
577,560,27.7,62.9,345,16.35
576,559,27.7,62.9,345,16.35
576,556,27.6,63,345,16.35
576,556,27.6,63,345,16.35
577,559,27.7,62.8,345,16.35
576,566,27.7,62.8,345,16.35
577,566,27.6,62.9,345,16.35
576,566,27.6,62.9,345,16.35
577,566,27.7,63.2,345,16.35
570,566,27.7,63.2,345,16.35
594,566,27.7,62.9,345,16.35
570,566,27.7,62.9,345,16.35
570,566,27.7,62.8,345,16.35
573,566,27.7,62.8,345,16.35
570,565,27.6,62.8,345,16.35
597,560,27.6,62.8,345,16.35
570,556,27.6,62.9,345,16.35
570,559,27.6,62.9,345,16.35
571,560,27.7,63,345,16.35
570,559,27.7,63,345,16.35
570,559,27.7,62.9,345,16.35
570,556,27.7,62.9,345,16.35
568,560,27.7,63,345,16.35
570,556,27.7,63,345,16.35
570,560,27.7,63,345,16.35
573,557,27.7,63,345,16.35
570,560,27.6,63,345,16.35
576,557,27.6,63,345,16.35
573,557,27.6,63.1,345,16.35
576,559,27.6,63.1,345,16.35
577,559,27.6,62.9,345,16.35
576,557,27.6,62.9,345,16.35
577,559,27.6,62.9,345,16.35
573,566,27.6,62.9,345,16.35
577,566,27.5,62.9,345,16.35
576,589,27.5,62.9,345,16.35
576,563,27.6,63,345,16.35
570,562,27.6,63,345,16.35
570,566,27.6,63,345,16.35
570,562,27.6,63,345,16.35
571,563,27.7,63,345,16.35
570,563,27.7,63,345,16.35
570,566,27.6,63,345,16.35
570,566,27.6,63,345,16.35
570,566,27.6,62.9,345,16.35
570,556,27.6,62.9,345,16.35
571,559,27.6,63.1,345,16.35
569,559,27.6,63.1,345,16.35
570,560,27.6,62.8,345,16.35
570,560,27.6,62.8,345,16.35
571,559,27.6,62.9,345,16.35
576,560,27.6,62.9,345,16.35
577,559,27.6,62.9,345,16.35
600,559,27.6,62.9,345,16.35
580,557,27.6,63.1,345,16.35
576,559,27.6,63.1,345,16.35
577,559,27.6,62.8,345,16.35
576,563,27.6,62.8,345,16.35
577,563,27.6,63,345,16.35
576,566,27.6,63,345,16.35
577,565,27.6,63.2,345,16.35
573,563,27.6,63.2,345,16.35
570,566,27.7,63,345,16.35
573,566,27.7,63,345,16.35
594,566,27.7,63.1,345,16.35
576,562,27.7,63.1,345,16.35
576,563,27.6,63,345,16.35
570,565,27.6,63,345,16.35
594,566,27.6,62.9,345,16.35
593,566,27.6,62.9,345,16.35
570,566,27.6,63,345,16.35
570,562,27.6,63,345,16.35
570,562,27.7,62.9,345,16.35
570,563,27.7,62.9,345,16.35
567,566,27.6,63,345,16.35
570,556,27.6,63,345,16.35
570,560,27.6,63.1,345,16.35
596,557,27.6,63.1,345,16.35
570,556,27.7,63.1,345,16.35
569,563,27.7,63.1,345,16.35
571,565,27.6,63.2,345,16.35
570,557,27.6,63.2,345,16.35
571,560,27.6,63.4,345,16.35
570,557,27.6,63.4,345,16.35
571,557,27.6,63.3,345,16.35
575,560,27.6,63.3,345,16.35
576,559,27.7,63.3,345,16.35
576,559,27.7,63.3,345,16.35
600,556,27.6,63.2,345,16.35
576,557,27.6,63.2,345,16.35
576,559,27.6,63.1,345,16.35
576,560,27.6,63.1,345,16.35
577,560,27.6,63,345,16.35
576,559,27.6,63,345,16.35
576,563,27.6,63.1,345,16.35
576,563,27.6,63.1,345,16.35
577,562,27.6,63.1,345,16.35
603,566,27.6,63.1,345,16.35
576,566,27.7,63.3,345,16.35
576,566,27.7,63.3,345,16.35
577,563,27.6,63.2,345,16.35
576,565,27.6,63.2,345,16.35
571,566,27.6,63.3,345,16.35
594,589,27.6,63.3,345,16.35
568,566,27.6,63.3,345,16.35
593,589,27.6,63.3,345,16.35
570,562,27.6,63.1,345,16.35
593,566,27.6,63.1,345,16.35
594,566,27.6,63.2,345,16.35
570,566,27.6,63.2,345,16.35
570,557,27.6,63.3,345,16.35
596,560,27.6,63.3,345,16.35
570,583,27.6,63.2,345,16.35
570,556,27.6,63.2,345,16.35
571,560,27.7,63,345,16.35
570,559,27.7,63,345,16.35
568,560,27.7,63.1,345,16.35
570,559,27.7,63.1,345,16.35
571,556,27.6,62.9,345,16.35
570,560,27.6,62.9,345,16.35
594,559,27.7,63.2,345,16.35
579,560,27.7,63.2,345,16.35
577,560,27.6,63.2,345,16.35
576,559,27.6,63.2,345,16.35
577,560,27.6,63.2,345,16.35
576,559,27.6,63.2,345,16.35
577,566,27.7,63.3,345,16.35
576,566,27.7,63.3,345,16.35
577,566,27.6,63,345,16.35
576,566,27.6,63,345,16.35
576,565,27.7,63.3,345,16.35
570,565,27.7,63.3,345,16.35
594,566,27.7,63.2,345,16.35
570,565,27.7,63.2,345,16.35
570,566,27.7,63.1,345,16.35
596,566,27.7,63.1,345,16.35
570,565,27.7,63.2,345,16.35
570,566,27.7,63.2,345,16.35
570,566,27.7,63.2,345,16.35
596,559,27.7,63.2,345,16.35
570,556,27.6,63.1,345,16.35
570,559,27.6,63.1,345,16.35
570,557,27.6,63.4,345,16.35
570,559,27.6,63.4,345,16.35
571,557,27.7,63.2,345,16.35
576,556,27.7,63.2,345,16.35
574,560,27.6,63.1,345,16.35
576,556,27.6,63.1,345,16.35
577,559,27.7,63.2,345,16.35
576,566,27.7,63.2,345,16.35
576,566,27.7,63.3,345,16.35
576,589,27.7,63.3,345,16.35
577,563,27.7,63.3,345,16.35
579,565,27.7,63.3,345,16.35
574,566,27.7,63.4,345,16.35
570,566,27.7,63.4,345,16.35
571,565,27.6,63.3,345,16.35
570,566,27.6,63.3,345,16.35
570,566,27.6,63.3,345,16.35
570,559,27.6,63.3,345,16.35
571,557,27.7,63.2,345,16.35
570,560,27.7,63.2,345,16.35
594,559,27.7,63.2,345,16.35
576,557,27.7,63.2,345,16.35
576,560,27.6,63.3,345,16.35
602,559,27.6,63.3,345,16.35
576,583,27.6,63.4,345,16.35
576,566,27.6,63.4,345,16.35
577,566,27.6,63.4,345,16.35
570,566,27.6,63.4,345,16.35
568,566,27.6,63.4,345,16.35
570,565,27.6,63.4,345,16.35
594,563,27.7,63.4,345,16.35
570,562,27.7,63.4,345,16.35
571,566,27.6,63.6,345,16.35
596,565,27.6,63.6,345,16.35
570,566,27.6,63.7,345,16.35
570,562,27.6,63.7,345,16.35
570,565,27.6,63.4,345,16.35
570,556,27.6,63.4,345,16.35
571,559,27.6,63.6,345,16.35
570,583,27.6,63.6,345,16.35
571,557,27.6,63.6,345,16.35
570,557,27.6,63.6,345,16.35
570,559,27.6,63.4,345,16.35
596,556,27.6,63.4,345,16.35
577,557,27.7,63.4,345,16.35
576,557,27.7,63.4,345,16.35
577,559,27.7,63.5,345,16.35
576,559,27.7,63.5,345,16.35
576,557,27.7,63.6,345,16.35
576,560,27.7,63.6,345,16.35
576,560,27.6,63.5,345,16.35
576,557,27.6,63.5,345,16.35
577,556,27.6,63.5,345,16.35
576,566,27.6,63.5,345,16.35
577,565,27.6,63.4,345,16.35
602,565,27.6,63.4,345,16.35
577,565,27.6,63.3,345,16.35
570,566,27.6,63.3,345,16.35
571,565,27.6,63.5,345,16.35
570,566,27.6,63.5,345,16.35
571,563,27.7,63.5,345,16.35
573,563,27.7,63.5,345,16.35
570,565,27.7,63.5,345,16.35
570,563,27.7,63.5,345,16.35
570,589,27.7,63.6,345,16.35
570,566,27.7,63.6,345,16.35
571,566,27.6,63.8,345,16.35
570,565,27.6,63.8,345,16.35
570,565,27.6,63.6,345,16.35
570,562,27.6,63.6,345,16.35
568,566,27.7,63.6,345,16.35
570,559,27.7,63.6,345,16.35
570,557,27.6,63.5,345,16.35
567,560,27.6,63.5,345,16.35
571,560,27.6,63.5,345,16.35
570,560,27.6,63.5,345,16.35
571,559,27.7,63.6,345,16.35
596,560,27.7,63.6,345,16.35
594,560,27.6,63.5,345,16.35
570,560,27.6,63.5,345,16.35
570,557,27.7,63.4,345,16.35
576,559,27.7,63.4,345,16.35
577,556,27.6,63.6,345,16.35
576,559,27.6,63.6,345,16.35
600,560,27.6,63.4,345,16.35
576,557,27.6,63.4,345,16.35
570,569,27.7,63.6,360,16.35
570,559,27.7,63.6,360,16.35
570,560,27.6,63.7,360,16.35
576,560,27.6,63.7,360,16.35
577,559,27.6,63.8,360,16.35
576,588,27.6,63.8,360,16.35
576,566,27.6,64,360,16.35
570,565,27.6,64,360,16.35
594,560,27.6,64.1,360,16.35
599,559,27.6,64.1,360,16.35
577,560,27.6,63.8,360,16.35
576,560,27.6,63.8,360,16.35
600,565,27.7,64.1,360,16.35
570,565,27.7,64.1,360,16.35
570,565,27.7,63.8,360,16.35
596,566,27.7,63.8,360,16.35
571,559,27.6,63.8,360,16.35
570,559,27.6,63.8,360,16.35
594,562,27.6,64,360,16.35
576,560,27.6,64,360,16.35
577,566,27.6,63.9,360,16.35
576,566,27.6,63.9,360,16.35
571,565,27.7,63.8,360,16.35
570,565,27.7,63.8,360,16.35
570,589,27.6,63.8,360,16.35
570,566,27.6,63.8,360,16.35
570,566,27.7,63.8,360,16.35
570,566,27.7,63.8,360,16.35
570,566,27.6,64,360,16.35
596,559,27.6,64,360,16.35
597,560,27.6,63.8,360,16.35
570,560,27.6,63.8,360,16.35
577,559,27.6,63.9,360,16.35
576,559,27.6,63.9,360,16.35
576,559,27.7,64,360,16.35
576,563,27.7,64,360,16.35
570,565,27.6,63.7,360,16.35
570,566,27.6,63.7,360,16.35
573,566,27.6,63.6,360,16.35
593,566,27.6,63.6,360,16.35
594,559,27.6,63.7,360,16.35
593,559,27.6,63.7,360,16.35
594,557,27.7,63.8,360,16.35
593,560,27.7,63.8,360,16.35
570,559,27.7,63.8,360,16.35
570,560,27.7,63.8,360,16.35
570,559,27.7,63.9,360,16.35
593,560,27.7,63.9,360,16.35
594,560,27.7,64,360,16.35
599,559,27.7,64,360,16.35
574,560,27.7,63.7,360,16.35
576,559,27.7,63.7,360,16.35
600,565,27.7,63.8,360,16.35
576,566,27.7,63.8,360,16.35
577,566,27.7,64,360,16.35
596,566,27.7,64,360,16.35
594,565,27.6,64.1,360,16.35
570,560,27.6,64.1,360,16.35
576,559,27.7,64,360,16.35
576,566,27.7,64,360,16.35
574,565,27.6,63.9,360,16.35
576,569,27.6,63.9,360,16.35
577,566,27.7,63.9,360,16.35
576,565,27.7,63.9,360,16.35
577,569,27.6,64.1,360,16.35
570,565,27.6,64.1,360,16.35
570,559,27.7,64,360,16.35
576,560,27.7,64,360,16.35
577,559,27.7,64,360,16.35
576,565,27.7,64,360,16.35
570,565,27.7,63.9,360,16.35
576,566,27.7,63.9,360,16.35
575,565,27.6,63.8,360,16.35
570,565,27.6,63.8,360,16.35
571,568,27.6,63.7,360,16.35
570,566,27.6,63.7,360,16.35
571,566,27.7,63.6,360,16.35
570,560,27.7,63.6,360,16.35
568,559,27.6,63.7,360,16.35
570,560,27.6,63.7,360,16.35
575,557,27.6,63.9,360,16.35
576,560,27.6,63.9,360,16.35
603,560,27.6,63.8,360,16.35
576,560,27.6,63.8,360,16.35
576,560,27.6,63.8,360,16.35
579,562,27.6,63.8,360,16.35
600,566,27.6,63.9,360,16.35
576,566,27.6,63.9,360,16.35
603,565,27.6,63.9,360,16.35
579,565,27.6,63.9,360,16.35
577,565,27.7,63.8,360,16.35
602,566,27.7,63.8,360,16.35
570,565,27.6,64,360,16.35
570,566,27.6,64,360,16.35
597,559,27.6,64,360,16.35
596,559,27.6,64,360,16.35
576,560,27.6,63.9,360,16.35
599,560,27.6,63.9,360,16.35
600,559,27.6,63.9,360,16.35
576,559,27.6,63.9,360,16.35
600,559,27.7,64,360,16.35
573,590,27.7,64,360,16.35
570,566,27.7,64.1,360,16.35
570,566,27.7,64.1,360,16.35
570,566,27.7,63.9,360,16.35
570,566,27.7,63.9,360,16.35
571,566,27.6,64,360,16.35
570,559,27.6,64,360,16.35
571,560,27.7,63.9,360,16.35
570,559,27.7,63.9,360,16.35
594,559,27.7,63.8,360,16.35
570,557,27.7,63.8,360,16.35
570,559,27.7,63.8,360,16.35
596,560,27.7,63.8,360,16.35
577,560,27.6,63.8,360,16.35
576,560,27.6,63.8,360,16.35
600,559,27.5,63.7,360,16.35
576,559,27.5,63.7,360,16.35
577,559,27.7,64,360,16.35
596,565,27.7,64,360,16.35
594,566,27.6,63.9,360,16.35
570,569,27.6,63.9,360,16.35
571,565,27.6,64,360,16.35
593,560,27.6,64,360,16.35
567,560,27.7,64.2,360,16.35
576,560,27.7,64.2,360,16.35
600,559,27.6,63.8,360,16.35
576,560,27.6,63.8,360,16.35
576,559,27.6,64.3,360,16.35
579,568,27.6,64.3,360,16.35
571,565,27.6,64,360,16.35
570,566,27.6,64,360,16.35
570,560,27.6,63.9,360,16.35
570,560,27.6,63.9,360,16.35
570,560,27.7,64,360,16.35
602,559,27.7,64,360,16.35
577,559,27.7,63.9,360,16.35
602,535,27.7,63.9,360,16.35
577,559,27.7,64,360,16.35
576,566,27.7,64,360,16.35
571,566,27.6,64,360,16.35
569,565,27.6,64,360,16.35
567,559,27.7,64,360,16.35
576,560,27.7,64,360,16.35
600,536,27.6,64,360,16.35
576,565,27.6,64,360,16.35
570,566,27.6,63.8,360,16.35
593,566,27.6,63.8,360,16.35
571,565,27.7,64.1,360,16.35
570,561,27.7,64.1,360,16.35
570,559,27.6,64,360,16.35
573,560,27.6,64,360,16.35
577,560,27.7,64.4,360,16.35
576,562,27.7,64.4,360,16.35
576,565,27.6,64.2,360,16.35
570,565,27.6,64.2,360,16.35
570,566,27.7,64.1,360,16.35
570,560,27.7,64.1,360,16.35
594,560,27.6,64,360,16.35
576,560,27.6,64,360,16.35
574,559,27.7,64.1,360,16.35
576,566,27.7,64.1,360,16.35
574,565,27.7,63.9,360,16.35
576,566,27.7,63.9,360,16.35
600,565,27.7,64,360,16.35
570,568,27.7,64,360,16.35
571,566,27.6,64.1,360,16.35
570,559,27.6,64.1,360,16.35
570,559,27.7,64.3,360,16.35
576,559,27.7,64.3,360,16.35
577,560,27.7,64.2,360,16.35
576,565,27.7,64.2,360,16.35
576,566,27.7,64.2,360,16.35
570,565,27.7,64.2,360,16.35
570,566,27.6,63.9,360,16.35
570,566,27.6,63.9,360,16.35
594,566,27.7,63.9,360,16.35
570,565,27.7,63.9,360,16.35
594,566,27.7,64,360,16.35
593,559,27.7,64,360,16.35
571,559,27.6,63.8,360,16.35
576,559,27.6,63.8,360,16.35
579,560,27.7,64,360,16.35
602,566,27.7,64,360,16.35
577,565,27.6,64,360,16.35
570,565,27.6,64,360,16.35
594,566,27.6,64,360,16.35
570,560,27.6,64,360,16.35
570,559,27.6,64,360,16.35
576,560,27.6,64,360,16.35
600,559,27.6,64.1,360,16.35
570,566,27.6,64.1,360,16.35
570,566,27.6,64,360,16.35
570,559,27.6,64,360,16.35
594,559,27.6,64.1,360,16.35
576,562,27.6,64.1,360,16.35
576,559,27.6,63.9,360,16.35
576,560,27.6,63.9,360,16.35
576,565,27.5,64.2,360,16.35
570,566,27.5,64.2,360,16.35
570,542,27.6,64,360,16.35
573,559,27.6,64,360,16.35
570,559,27.6,64.2,360,16.35
573,559,27.6,64.2,360,16.35
570,556,27.6,64.1,360,16.35
576,559,27.6,64.1,360,16.35
577,559,27.6,64.2,360,16.35
576,566,27.6,64.2,360,16.35
594,565,27.6,64.2,360,16.35
570,565,27.6,64.2,360,16.35
570,566,27.7,64.2,360,16.35
596,559,27.7,64.2,360,16.35
570,559,27.6,64.3,360,16.35
573,559,27.6,64.3,360,16.35
571,560,27.6,64.1,360,16.35
576,560,27.6,64.1,360,16.35
577,559,27.7,64.6,360,16.35
576,560,27.7,64.6,360,16.35
576,560,27.6,64.1,360,16.35
570,566,27.6,64.1,360,16.35
594,568,27.7,64.4,360,16.35
570,565,27.7,64.4,360,16.35
594,566,27.7,64.4,360,16.35
570,559,27.7,64.4,360,16.35
573,559,27.6,64.3,360,16.35
593,560,27.6,64.3,360,16.35
570,559,27.7,64.4,360,16.35
576,560,27.7,64.4,360,16.35
594,559,27.6,64.2,360,16.35
576,560,27.6,64.2,360,16.35
577,559,27.6,64.4,360,16.35
576,569,27.6,64.4,360,16.35
577,566,27.6,64.2,360,16.35
570,566,27.6,64.2,360,16.35
594,565,27.7,64.3,360,16.35
570,566,27.7,64.3,360,16.35
594,566,27.6,64.3,360,16.35
570,556,27.6,64.3,360,16.35
571,560,27.6,64.1,360,16.35
572,559,27.6,64.1,360,16.35
575,559,27.7,64.1,360,16.35
576,560,27.7,64.1,360,16.35
577,560,27.7,64.2,360,16.35
603,565,27.7,64.2,360,16.35
577,565,27.6,64.3,360,16.35
576,566,27.6,64.3,360,16.35
571,565,27.6,64.2,360,16.35
570,565,27.6,64.2,360,16.35
594,565,27.6,64.2,360,16.35
596,559,27.6,64.2,360,16.35
570,559,27.6,64.3,360,16.35
573,559,27.6,64.3,360,16.35
594,560,27.6,64.2,360,16.35
576,560,27.6,64.2,360,16.35
576,559,27.6,64.3,360,16.35
579,563,27.6,64.3,360,16.35
577,565,27.6,64.5,360,16.35
600,563,27.6,64.5,360,16.35
577,562,27.6,64.2,360,16.35
570,563,27.6,64.2,360,16.35
570,565,27.7,64.3,360,16.35
570,566,27.7,64.3,360,16.35
570,565,27.7,64.3,360,16.35
573,559,27.7,64.3,360,16.35
597,559,27.6,64.2,360,16.35
570,559,27.6,64.2,360,16.35
597,559,27.6,64.4,360,16.35
576,559,27.6,64.4,360,16.35
577,559,27.7,64.6,360,16.35
576,560,27.7,64.6,360,16.35
600,559,27.6,64.2,360,16.35
576,566,27.6,64.2,360,16.35
577,565,27.6,64.2,360,16.35
570,566,27.6,64.2,360,16.35
570,566,27.6,64.1,360,16.35
570,560,27.6,64.1,360,16.35
571,560,27.7,64.4,360,16.35
572,560,27.7,64.4,360,16.35
571,560,27.7,64.3,360,16.35
569,559,27.7,64.3,360,16.35
573,559,27.7,64.3,360,16.35
576,560,27.7,64.3,360,16.35
576,559,27.7,64.5,360,16.35
600,559,27.7,64.5,360,16.35
577,559,27.6,64.2,360,16.35
576,566,27.6,64.2,360,16.35
577,565,27.6,64.5,360,16.35
593,566,27.6,64.5,360,16.35
594,566,27.7,64.5,360,16.35
567,566,27.7,64.5,360,16.35
570,565,27.6,64.4,360,16.35
570,566,27.6,64.4,360,16.35
571,566,27.6,64.4,360,16.35
593,559,27.6,64.4,360,16.35
570,559,27.6,64.1,360,16.35
579,560,27.6,64.1,360,16.35
577,559,27.6,64.3,360,16.35
579,559,27.6,64.3,360,16.35
603,559,27.7,64.3,360,16.35
602,559,27.7,64.3,360,16.35
577,564,27.6,64.5,360,16.35
579,566,27.6,64.5,360,16.35
600,566,27.7,64.3,360,16.35
570,566,27.7,64.3,360,16.35
568,565,27.6,64.4,360,16.35
570,565,27.6,64.4,360,16.35
570,566,27.7,64.4,360,16.35
570,559,27.7,64.4,360,16.35
570,560,27.6,64.1,360,16.35
570,559,27.6,64.1,360,16.35
577,559,27.7,64.4,360,16.35
576,560,27.7,64.4,360,16.35
577,559,27.6,64.7,360,16.35
599,559,27.6,64.7,360,16.35
577,559,27.6,64.5,360,16.35
576,565,27.6,64.5,360,16.35
576,566,27.7,64.5,360,16.35
570,566,27.7,64.5,360,16.35
594,566,27.7,64.2,360,16.35
570,563,27.7,64.2,360,16.35
570,566,27.7,64.3,360,16.35
570,565,27.7,64.3,360,16.35
594,565,27.7,64.4,360,16.35
596,560,27.7,64.4,360,16.35
594,559,27.7,64.4,360,16.35
570,559,27.7,64.4,360,16.35
571,560,27.7,64.4,360,16.35
576,559,27.7,64.4,360,16.35
576,560,27.6,64.3,360,16.35
576,559,27.6,64.3,360,16.35
600,560,27.6,64.4,360,16.35
576,566,27.6,64.4,360,16.35
576,565,27.6,64.4,360,16.35
570,566,27.6,64.4,360,16.35
570,566,27.6,64.2,360,16.35
570,560,27.6,64.2,360,16.35
594,559,27.7,64.5,360,16.35
570,560,27.7,64.5,360,16.35
594,560,27.6,64.5,360,16.35
570,560,27.6,64.5,360,16.35
570,560,27.6,64.3,360,16.35
576,559,27.6,64.3,360,16.35
577,559,27.7,64.6,360,16.35
576,559,27.7,64.6,360,16.35
576,559,27.7,64.4,360,16.35
576,566,27.7,64.4,360,16.35
577,565,27.6,64.4,360,16.35
570,566,27.6,64.4,360,16.35
597,566,27.7,64.6,360,16.35
570,565,27.7,64.6,360,16.35
570,589,27.7,64.6,360,16.35
570,566,27.7,64.6,360,16.35
570,565,27.6,64.5,360,16.35
570,559,27.6,64.5,360,16.35
594,560,27.6,64.5,360,16.35
570,559,27.6,64.5,360,16.35
568,559,27.7,64.5,360,16.35
570,560,27.7,64.5,360,16.35
570,559,27.7,64.4,360,16.35
579,559,27.7,64.4,360,16.35
580,559,27.7,64.6,360,16.35
576,559,27.7,64.6,360,16.35
576,560,27.7,64.4,360,16.35
576,566,27.7,64.4,360,16.35
577,566,27.7,64.2,360,16.35
573,566,27.7,64.2,360,16.35
571,566,27.7,64.5,360,16.35
570,565,27.7,64.5,360,16.35
570,566,27.6,64.5,360,16.35
570,559,27.6,64.5,360,16.35
571,559,27.6,64.6,360,16.35
572,559,27.6,64.6,360,16.35
570,559,27.7,64.3,360,16.35
570,560,27.7,64.3,360,16.35
570,559,27.7,64.4,360,16.35
576,559,27.7,64.4,360,16.35
603,559,27.6,64.6,360,16.35
576,559,27.6,64.6,360,16.35
579,559,27.7,64.3,360,16.35
602,559,27.7,64.3,360,16.35
579,559,27.6,64.6,360,16.35
576,566,27.6,64.6,360,16.35
574,565,27.7,64.6,360,16.35
576,566,27.7,64.6,360,16.35
576,565,27.7,64.6,360,16.35
594,566,27.7,64.6,360,16.35
594,566,27.6,64.6,360,16.35
570,566,27.6,64.6,360,16.35
570,566,27.7,64.8,360,16.35
570,560,27.7,64.8,360,16.35
571,560,27.7,64.6,360,16.35
569,559,27.7,64.6,360,16.35
594,559,27.7,64.6,360,16.35
593,560,27.7,64.6,360,16.35
571,560,27.6,64.7,360,16.35
593,559,27.6,64.7,360,16.35
570,557,27.7,64.4,360,16.35
576,559,27.7,64.4,360,16.35
577,559,27.6,64.4,360,16.35
576,559,27.6,64.4,360,16.35
573,560,27.7,64.8,360,16.35
570,566,27.7,64.8,360,16.35
570,566,27.7,64.6,360,16.35
570,566,27.7,64.6,360,16.35
571,566,27.6,64.8,360,16.35
596,565,27.6,64.8,360,16.35
570,566,27.7,64.8,360,16.35
570,560,27.7,64.8,360,16.35
571,559,27.7,64.4,360,16.35
571,557,27.7,64.4,360,16.35
577,560,27.7,64.4,360,16.35
576,560,27.7,64.4,360,16.35
576,559,27.7,64.9,360,16.35
599,563,27.7,64.9,360,16.35
600,566,27.6,64.3,360,16.35
574,566,27.6,64.3,360,16.35
594,566,27.7,64.7,360,16.35
576,566,27.7,64.7,360,16.35
572,565,27.7,64.6,360,16.35
570,566,27.7,64.6,360,16.35
570,569,27.7,64.8,360,16.35
593,560,27.7,64.8,360,16.35
594,566,27.7,64.6,360,16.35
570,560,27.7,64.6,360,16.35
571,559,27.6,64.3,360,16.35
570,559,27.6,64.3,360,16.35
570,559,27.7,64.9,360,16.35
576,560,27.7,64.9,360,16.35
574,559,27.7,64.6,360,16.35
576,559,27.7,64.6,360,16.35
576,560,27.7,64.5,360,16.35
576,560,27.7,64.5,360,16.35
600,559,27.7,64.7,360,16.35
576,559,27.7,64.7,360,16.35
577,559,27.6,64.6,360,16.35
576,566,27.6,64.6,360,16.35
577,566,27.7,64.9,360,16.35
569,565,27.7,64.9,360,16.35
570,566,27.7,64.6,360,16.35
567,563,27.7,64.6,360,16.35
571,566,27.7,64.9,360,16.35
570,566,27.7,64.9,360,16.35
567,565,27.7,64.8,360,16.35
569,559,27.7,64.8,360,16.35
568,560,27.6,64.6,360,16.35
602,559,27.6,64.6,360,16.35
576,559,27.7,64.9,360,16.35
576,559,27.7,64.9,360,16.35
577,559,27.7,64.9,360,16.35
579,566,27.7,64.9,360,16.35
576,566,27.6,64.9,360,16.35
569,566,27.6,64.9,360,16.35
567,565,27.7,64.6,360,16.35
